name	self_contained	abs_clusters	residual_class	ours_st	ours_t	base_st	base_t	full_nodes	residual_nodes	n_oxidd	n_ltlsynt
robot-resource-2d14.tlsf	1	1	(none / unrealizable verdict)	UNREAL	10.688798899995163	ERROR	0.02953365902067162	1	0	1	0
robot-resource-2d15.tlsf	1	1	(none / unrealizable verdict)	UNREAL	11.189032324997243	ERROR	0.028056987008312717	1	0	1	0
robot-resource-2d16.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.060839409998152	ERROR	0.02924436901230365	1	0	1	0
robot-resource-2d17.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.063081165018957	ERROR	0.031336549000116065	1	0	1	0
robot-resource-2d18.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.064781502995174	ERROR	0.029591172991786152	1	0	1	0
robot-resource-2d19.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.068401901982725	ERROR	0.02703399400343187	1	0	1	0
robot-resource-2d2.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.5977437479887158	ERROR	0.029201472993008792	1	0	1	0
robot-resource-2d20.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.069900428003166	ERROR	0.03574190501240082	1	0	1	0
robot-resource-2d21.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.073141692002537	ERROR	0.03617715500877239	1	0	1	0
robot-resource-2d22.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.076094755990198	ERROR	0.04671718299505301	1	0	1	0
robot-resource-2d23.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.035890769009711	ERROR	0.04402334400219843	1	0	1	0
robot-resource-2d3.tlsf	1	1	(none / unrealizable verdict)	UNREAL	0.7897573939990252	ERROR	0.04214122801204212	1	0	1	0
robot-resource-2d4.tlsf	1	1	(none / unrealizable verdict)	UNREAL	1.9068404790014029	ERROR	0.04230908799218014	1	0	1	0
robot-resource-2d5.tlsf	1	1	(none / unrealizable verdict)	UNREAL	2.308810213988181	ERROR	0.04287618299713358	1	0	1	0
robot-resource-2d6.tlsf	1	1	(none / unrealizable verdict)	UNREAL	2.6199007910036016	ERROR	0.043459098000312224	1	0	1	0
robot-resource-2d7.tlsf	1	1	(none / unrealizable verdict)	UNREAL	2.7876994280086365	ERROR	0.04658726998604834	1	0	1	0
robot-resource-2d8.tlsf	1	1	(none / unrealizable verdict)	UNREAL	7.008418097015237	ERROR	0.041134183993563056	1	0	1	0
robot-resource-2d9.tlsf	1	1	(none / unrealizable verdict)	UNREAL	7.329567142995074	ERROR	0.0422224189969711	1	0	1	0
robot-tasks-real.tlsf	1	0	(none / unrealizable verdict)					0	0	0	0
robot-to-target-charging-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.047066319006262	ERROR	0.03994874900672585	1	0	1	0
robot-to-target-charging-unreal0.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.054017151007428765	ERROR	0.035305222001625225	1	0	1	0
robot-to-target-charging-unreal1.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.05885151500115171	ERROR	0.04559269099263474	1	0	1	0
robot-to-target-charging-unreal2.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06328564399154857	ERROR	0.052139798004645854	1	0	1	0
robot-to-target-charging-unreal3.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06709595100255683	ERROR	0.054311803978635	1	0	1	0
robot-to-target-charging-unreal4.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.07582436600932851	ERROR	0.06470094801625237	1	0	1	0
robot-to-target-charging-unreal5.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.08290666999528185	ERROR	0.07456711700069718	1	0	1	0
robot-to-target-charging-unreal6.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.09490138100227341	ERROR	0.07884866901440546	1	0	1	0
robot-to-target-charging-unreal7.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.09735055599594489	ERROR	0.09029368398478255	1	0	1	0
robot-to-target-charging-unreal8.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.11167822900461033	ERROR	0.11138717498397455	1	0	1	0
robot-to-target-charging0.tlsf	1	1	(none / unrealizable verdict)	UNREAL	1.053720798023278	ERROR	0.02718581899534911	1	0	1	0
robot-to-target-charging1.tlsf	1	1	(none / unrealizable verdict)	UNREAL	2.639041063026525	ERROR	0.027683492022333667	1	0	1	0
robot-to-target-charging10.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.035259384021629	ERROR	0.025937349011655897	1	0	1	0
robot-to-target-charging11.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.036607437999919	ERROR	0.045417483983328566	1	0	1	0
robot-to-target-charging12.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.037501911021536	ERROR	0.04922274500131607	1	0	1	0
robot-to-target-charging13.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.037694313999964	ERROR	0.04901099400012754	1	0	1	0
robot-to-target-charging14.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.040193715976784	ERROR	0.033596981986192986	1	0	1	0
robot-to-target-charging15.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.039253754017409	ERROR	0.03837741300230846	1	0	1	0
robot-to-target-charging16.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.03973833398777	ERROR	0.035096753999823704	1	0	1	0
robot-to-target-charging17.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.039718806016026	ERROR	0.03397677399334498	1	0	1	0
robot-to-target-charging18.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.039447294984711	ERROR	0.03911439000512473	1	0	1	0
robot-to-target-charging19.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.039197505975608	ERROR	0.03109755099285394	1	0	1	0
robot-to-target-charging2.tlsf	1	1	(none / unrealizable verdict)	UNREAL	2.7578579109977	ERROR	0.025195763009833172	1	0	1	0
robot-to-target-charging20.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.03952569401008	ERROR	0.03265604199259542	1	0	1	0
robot-to-target-charging21.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.03931360898423	ERROR	0.033422915992559865	1	0	1	0
robot-to-target-charging22.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.038998987001833	ERROR	0.036213191982824355	1	0	1	0
robot-to-target-charging23.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.040138962009223	ERROR	0.039117248001275584	1	0	1	0
robot-to-target-charging24.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.03949596901657	ERROR	0.03791843101498671	1	0	1	0
robot-to-target-charging25.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.039381176989991	ERROR	0.03609262499958277	1	0	1	0
robot-to-target-charging3.tlsf	1	1	(none / unrealizable verdict)	UNREAL	6.385697170015192	ERROR	0.02731065099942498	1	0	1	0
robot-to-target-charging4.tlsf	1	1	(none / unrealizable verdict)	UNREAL	6.4822095099953	ERROR	0.03812119099893607	1	0	1	0
robot-to-target-charging5.tlsf	1	1	(none / unrealizable verdict)	UNREAL	6.65204612899106	ERROR	0.042498544993577525	1	0	1	0
robot-to-target-charging6.tlsf	1	1	(none / unrealizable verdict)	UNREAL	7.082864124997286	ERROR	0.04536554098012857	1	0	1	0
robot-to-target-charging7.tlsf	1	1	(none / unrealizable verdict)	UNREAL	14.998598680977011	ERROR	0.046439369005383924	1	0	1	0
robot-to-target-charging8.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.03495241102064	ERROR	0.046015370986424387	1	0	1	0
robot-to-target-charging9.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.035544358979678	ERROR	0.050047431024722755	1	0	1	0
robot-to-target-unreal0.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.18371415499132127	ERROR	0.20553098700474948	1	0	1	0
robot-to-target0.tlsf	0	0	liveness (F/U/GF/Buchi)					219693	219693	0	1
robot_analyze_samples_v1-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.032845385023393	ERROR	0.030277598998509347	1	0	1	0
robot_collect_samples_v1-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	5.970915017998777	ERROR	0.026397690002340823	1	0	1	0
robot_collect_samples_v2-real.tlsf	1	1	(none / unrealizable verdict)	SOLVED	1.864149464003276	ERROR	0.028727622993756086	1	0	1	0
robot_collect_samples_v3-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.046916651015636	ERROR	0.032378177013015375	1	0	1	0
robot_collect_samples_v4-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.047157245018752	ERROR	0.03215538201038726	1	0	1	0
robot_deliver_products_1-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.049693963024765	ERROR	0.037666293006623164	1	0	1	0
robot_deliver_products_20.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.056941101007396355	ERROR	0.0501962729904335	1	0	1	0
robot_deliver_products_30.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.056985739996889606	ERROR	0.0597028550109826	1	0	1	0
robot_deliver_products_40.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06191395400674082	ERROR	0.05110164900543168	1	0	1	0
robot_deliver_products_50.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06554091497673653	ERROR	0.052045057993382215	1	0	1	0
robot_grid_pb_2_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					528	528	0	1
robot_grid_pb_3_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1574	1574	0	1
robot_grid_pb_4_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2322	2322	0	1
robot_grid_pb_5_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1343	1343	0	1
robot_grid_pb_5_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					4966	4966	0	1
robot_grid_pb_6_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1550	1550	0	1
robot_grid_pb_6_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					6640	6640	0	1
robot_grid_pb_7_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					8566	8566	0	1
robot_grid_pb_8_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					10582	10582	0	1
robot_repair0.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.04119202599395	ERROR	0.03235855800448917	1	0	1	0
robot_repair1.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.047064536018297	ERROR	0.0332542420073878	1	0	1	0
robot_repair2.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.047803186025703	ERROR	0.03914839800563641	1	0	1	0
robot_repair3.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.047907567990478	ERROR	0.04129309000563808	1	0	1	0
robot_repair4.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.046580041991547	ERROR	0.05315495902323164	1	0	1	0
robot_repair5.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06411682697944343	ERROR	0.04843559701112099	1	0	1	0
robot_running-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.050147444999311	ERROR	0.031347851996542886	1	0	1	0
round_robin_arbiter_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					422	422	0	1
round_robin_arbiter_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					516	516	0	1
round_robin_arbiter_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					657	657	0	1
round_robin_arbiter_pb_2_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.046754256007261574	SOLVED	0.031409212009748444	70	0	1	0
round_robin_arbiter_pb_3_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.051665570004843175	SOLVED	0.050794586015399545	111	0	1	0
round_robin_arbiter_pb_4_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.06057622900698334	SOLVED	0.08431461898726411	152	0	1	0
round_robin_arbiter_pb_5_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.13748405501246452	SOLVED	0.5293314890004694	196	0	1	0
round_robin_arbiter_pb_6_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	0.469986839016201	SOLVED	7.077991421014303	240	0	1	0
round_robin_arbiter_pb_7_pe_.tlsf	1	1	(none / unrealizable verdict)	SOLVED	3.8044719439931214	TIMEOUT	15.104856783000287	284	0	1	0
round_robin_arbiter_pb_8_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_10_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_11_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					91	91	0	1
round_robin_arbiter_unreal1_pb_2_13_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					93	93	0	1
round_robin_arbiter_unreal1_pb_2_15_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_16_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					80	80	0	1
round_robin_arbiter_unreal1_pb_2_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					81	81	0	1
round_robin_arbiter_unreal1_pb_2_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					82	82	0	1
round_robin_arbiter_unreal1_pb_2_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					83	83	0	1
round_robin_arbiter_unreal1_pb_2_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					84	84	0	1
round_robin_arbiter_unreal1_pb_2_6_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_7_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_8_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_2_9_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_10_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_11_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_12_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_13_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_14_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_15_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_16_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					141	141	0	1
round_robin_arbiter_unreal1_pb_3_20_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_22_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					144	144	0	1
round_robin_arbiter_unreal1_pb_3_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					147	147	0	1
round_robin_arbiter_unreal1_pb_3_4_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_50_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_5_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_6_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_7_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_8_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_3_9_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_10_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_11_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_12_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_13_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_14_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_15_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_16_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					212	212	0	1
round_robin_arbiter_unreal1_pb_4_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					218	218	0	1
round_robin_arbiter_unreal1_pb_4_3_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_4_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_5_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_6_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_7_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_8_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal1_pb_4_9_pe_.tlsf	0	0	(none / unrealizable verdict)					0	0	0	0
round_robin_arbiter_unreal2_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					80	80	0	1
round_robin_arbiter_unreal2_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					141	141	0	1
round_robin_arbiter_unreal2_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					212	212	0	1
round_robin_arbiter_unreal2_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					296	296	0	1
round_robin_arbiter_unreal2_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					390	390	0	1
round_robin_arbiter_unreal2_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					494	494	0	1
round_robin_arbiter_unreal2_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					608	608	0	1
rw_arbiter_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1202	1202	0	1
rw_arbiter_pb_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					91	91	0	1
rw_arbiter_pb_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					194	194	0	1
rw_arbiter_pb_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					303	303	0	1
rw_arbiter_pb_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					416	416	0	1
rw_arbiter_pb_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					536	536	0	1
rw_arbiter_pb_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					660	660	0	1
rw_arbiter_pb_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					788	788	0	1
rw_arbiter_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					920	920	0	1
rw_arbiter_pb_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1059	1059	0	1
scheduler-real.tlsf	1	1	(none / unrealizable verdict)	TIMEOUT	15.131323717010673	ERROR	0.03118606802308932	1	0	1	0
shift_pb_100_pe_.tlsf	1	100	(none / unrealizable verdict)	SOLVED	2.3747971430129837	SOLVED	0.029178117983974516	400	0	100	0
shift_pb_10_pe_.tlsf	1	10	(none / unrealizable verdict)	SOLVED	0.25771175301633775	SOLVED	0.025863370014121756	40	0	10	0
shift_pb_125_pe_.tlsf	1	125	(none / unrealizable verdict)	SOLVED	2.9923070250079036	SOLVED	0.029305497009772807	500	0	125	0
shift_pb_12_pe_.tlsf	1	12	(none / unrealizable verdict)	SOLVED	0.3021421269804705	SOLVED	0.022564161015907302	48	0	12	0
shift_pb_132_pe_.tlsf	1	132	(none / unrealizable verdict)	SOLVED	3.1378439260006417	SOLVED	0.03025950098526664	528	0	132	0
shift_pb_16_pe_.tlsf	1	16	(none / unrealizable verdict)	SOLVED	0.3962964020029176	SOLVED	0.024808218993712217	64	0	16	0
shift_pb_250_pe_.tlsf	1	250	(none / unrealizable verdict)	SOLVED	5.877793808991555	SOLVED	0.04235271000652574	1000	0	250	0
shift_pb_32_pe_.tlsf	1	32	(none / unrealizable verdict)	SOLVED	0.7735977119882591	SOLVED	0.03672957301023416	128	0	32	0
shift_pb_500_pe_.tlsf	1	500	(none / unrealizable verdict)	SOLVED	11.868807316001039	SOLVED	0.0537973880127538	2000	0	500	0
shift_pb_64_pe_.tlsf	1	64	(none / unrealizable verdict)	SOLVED	1.5224346759787295	SOLVED	0.027846846991451457	256	0	64	0
shift_pb_8_pe_.tlsf	1	8	(none / unrealizable verdict)	SOLVED	0.21442167001077905	SOLVED	0.02515666399267502	32	0	8	0
simple_arbiter_enc_pb_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					242	242	0	1
simple_arbiter_enc_pb_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					263	263	0	1
simple_arbiter_enc_pb_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					282	282	0	1
simple_arbiter_enc_pb_13_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					303	303	0	1
simple_arbiter_enc_pb_14_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					322	322	0	1
simple_arbiter_enc_pb_15_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					341	341	0	1
simple_arbiter_enc_pb_16_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					406	406	0	1
simple_arbiter_enc_pb_32_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					955	955	0	1
simple_arbiter_enc_pb_64_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					2208	2208	0	1
simple_arbiter_enc_pb_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					169	169	0	1
simple_arbiter_unreal1_pb_16_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1488	1488	0	1
simple_arbiter_unreal1_pb_16_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1608	1608	0	1
simple_arbiter_unreal1_pb_16_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1728	1728	0	1
simple_arbiter_unreal1_pb_16_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1848	1848	0	1
simple_arbiter_unreal1_pb_16_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					1968	1968	0	1
simple_arbiter_unreal1_pb_2_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					37	37	0	1
simple_arbiter_unreal1_pb_2_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					39	39	0	1
simple_arbiter_unreal1_pb_2_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					28	28	0	1
simple_arbiter_unreal1_pb_2_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					29	29	0	1
simple_arbiter_unreal1_pb_2_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					30	30	0	1
simple_arbiter_unreal1_pb_2_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					31	31	0	1
simple_arbiter_unreal1_pb_2_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					32	32	0	1
simple_arbiter_unreal1_pb_2_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					33	33	0	1
simple_arbiter_unreal1_pb_2_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					34	34	0	1
simple_arbiter_unreal1_pb_2_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					35	35	0	1
simple_arbiter_unreal1_pb_2_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					36	36	0	1
simple_arbiter_unreal1_pb_3_11_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					93	93	0	1
simple_arbiter_unreal1_pb_3_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					63	63	0	1
simple_arbiter_unreal1_pb_3_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					66	66	0	1
simple_arbiter_unreal1_pb_3_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					69	69	0	1
simple_arbiter_unreal1_pb_3_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					72	72	0	1
simple_arbiter_unreal1_pb_3_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					75	75	0	1
simple_arbiter_unreal1_pb_3_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					78	78	0	1
simple_arbiter_unreal1_pb_3_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					81	81	0	1
simple_arbiter_unreal1_pb_3_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					84	84	0	1
simple_arbiter_unreal1_pb_3_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					87	87	0	1
simple_arbiter_unreal1_pb_4_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					162	162	0	1
simple_arbiter_unreal1_pb_4_12_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					174	174	0	1
simple_arbiter_unreal1_pb_4_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					108	108	0	1
simple_arbiter_unreal1_pb_4_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					114	114	0	1
simple_arbiter_unreal1_pb_4_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					120	120	0	1
simple_arbiter_unreal1_pb_4_4_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					126	126	0	1
simple_arbiter_unreal1_pb_4_5_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					132	132	0	1
simple_arbiter_unreal1_pb_4_6_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					138	138	0	1
simple_arbiter_unreal1_pb_4_7_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					144	144	0	1
simple_arbiter_unreal1_pb_4_8_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					150	150	0	1
simple_arbiter_unreal1_pb_4_9_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					156	156	0	1
simple_arbiter_unreal1_pb_5_10_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					256	256	0	1
simple_arbiter_unreal1_pb_5_1_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					166	166	0	1
simple_arbiter_unreal1_pb_5_2_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					176	176	0	1
simple_arbiter_unreal1_pb_5_3_pe_.tlsf	0	0	liveness (F/U/GF/Buchi)					186	186	0	1
